,Date,Hour,TempAvgF
4442,2016-07-04,3,90
4443,2016-07-04,4,90
4444,2016-07-04,5,90
4445,2016-07-04,6,90
4446,2016-07-04,7,90
4447,2016-07-04,8,90
4448,2016-07-04,9,90
4449,2016-07-04,10,90
4450,2016-07-04,11,90
4451,2016-07-04,12,90
4452,2016-07-04,13,90
4453,2016-07-04,14,90
4454,2016-07-04,15,90
4455,2016-07-04,16,90
4456,2016-07-04,17,90
4457,2016-07-04,18,90
4458,2016-07-04,19,90
4459,2016-07-04,20,90
4460,2016-07-04,21,90
4461,2016-07-04,22,90
4462,2016-07-04,23,90
4463,2016-07-04,24,90
4464,2016-07-05,1,89
4465,2016-07-05,2,89
4466,2016-07-05,3,89
4467,2016-07-05,4,89
4468,2016-07-05,5,89
4469,2016-07-05,6,89
4470,2016-07-05,7,89
4471,2016-07-05,8,89
4472,2016-07-05,9,89
4473,2016-07-05,10,89
4474,2016-07-05,11,89
4475,2016-07-05,12,89
4476,2016-07-05,13,89
4477,2016-07-05,14,89
4478,2016-07-05,15,89
4479,2016-07-05,16,89
4480,2016-07-05,17,89
4481,2016-07-05,18,89
4482,2016-07-05,19,89
4483,2016-07-05,20,89
4484,2016-07-05,21,89
4485,2016-07-05,22,89
4486,2016-07-05,23,89
4487,2016-07-05,24,89
4488,2016-07-06,1,90
4489,2016-07-06,2,90
4490,2016-07-06,3,90
4491,2016-07-06,4,90
4492,2016-07-06,5,90
4493,2016-07-06,6,90
4494,2016-07-06,7,90
4495,2016-07-06,8,90
4496,2016-07-06,9,90
4497,2016-07-06,10,90
4498,2016-07-06,11,90
4499,2016-07-06,12,90
4500,2016-07-06,13,90
4501,2016-07-06,14,90
4502,2016-07-06,15,90
4503,2016-07-06,16,90
4504,2016-07-06,17,90
4505,2016-07-06,18,90
4506,2016-07-06,19,90
4507,2016-07-06,20,90
4508,2016-07-06,21,90
4509,2016-07-06,22,90
4510,2016-07-06,23,90
4511,2016-07-06,24,90
4512,2016-07-07,1,89
4513,2016-07-07,2,89
4514,2016-07-07,3,89
4515,2016-07-07,4,89
4516,2016-07-07,5,89
4517,2016-07-07,6,89
4518,2016-07-07,7,89
4519,2016-07-07,8,89
4520,2016-07-07,9,89
4521,2016-07-07,10,89
4522,2016-07-07,11,89
4523,2016-07-07,12,89
4524,2016-07-07,13,89
4525,2016-07-07,14,89
4526,2016-07-07,15,89
4527,2016-07-07,16,89
4528,2016-07-07,17,89
4529,2016-07-07,18,89
4530,2016-07-07,19,89
4531,2016-07-07,20,89
4532,2016-07-07,21,89
4533,2016-07-07,22,89
4534,2016-07-07,23,89
4535,2016-07-07,24,89
4536,2016-07-08,1,90
4537,2016-07-08,2,90
4538,2016-07-08,3,90
4539,2016-07-08,4,90
4540,2016-07-08,5,90
4541,2016-07-08,6,90
4542,2016-07-08,7,90
4543,2016-07-08,8,90
4544,2016-07-08,9,90
4545,2016-07-08,10,90
4546,2016-07-08,11,90
4547,2016-07-08,12,90
4548,2016-07-08,13,90
4549,2016-07-08,14,90
4550,2016-07-08,15,90
4551,2016-07-08,16,90
4552,2016-07-08,17,90
4553,2016-07-08,18,90
4554,2016-07-08,19,90
4555,2016-07-08,20,90
4556,2016-07-08,21,90
4557,2016-07-08,22,90
4558,2016-07-08,23,90
4559,2016-07-08,24,90
4560,2016-07-09,1,89
4561,2016-07-09,2,89
4562,2016-07-09,3,89
4563,2016-07-09,4,89
4564,2016-07-09,5,89
4565,2016-07-09,6,89
4566,2016-07-09,7,89
4567,2016-07-09,8,89
4568,2016-07-09,9,89
4569,2016-07-09,10,89
4570,2016-07-09,11,89
4571,2016-07-09,12,89
4572,2016-07-09,13,89
4573,2016-07-09,14,89
4574,2016-07-09,15,89
4575,2016-07-09,16,89
4576,2016-07-09,17,89
4577,2016-07-09,18,89
4578,2016-07-09,19,89
4579,2016-07-09,20,89
4580,2016-07-09,21,89
4581,2016-07-09,22,89
4582,2016-07-09,23,89
4583,2016-07-09,24,89
4584,2016-07-10,1,87
4585,2016-07-10,2,87
4586,2016-07-10,3,87
4587,2016-07-10,4,87
4588,2016-07-10,5,87
4589,2016-07-10,6,87
4590,2016-07-10,7,87
4591,2016-07-10,8,87
4592,2016-07-10,9,87
4593,2016-07-10,10,87
4594,2016-07-10,11,87
4595,2016-07-10,12,87
4596,2016-07-10,13,87
4597,2016-07-10,14,87
4598,2016-07-10,15,87
4599,2016-07-10,16,87
4600,2016-07-10,17,87
4601,2016-07-10,18,87
4602,2016-07-10,19,87
4603,2016-07-10,20,87
4604,2016-07-10,21,87
4605,2016-07-10,22,87
4606,2016-07-10,23,87
4607,2016-07-10,24,87
4608,2016-07-11,1,90
4609,2016-07-11,2,90
4610,2016-07-11,3,90
4611,2016-07-11,4,90
4612,2016-07-11,5,90
4613,2016-07-11,6,90
4614,2016-07-11,7,90
4615,2016-07-11,8,90
4616,2016-07-11,9,90
4617,2016-07-11,10,90
4618,2016-07-11,11,90
4619,2016-07-11,12,90
4620,2016-07-11,13,90
4621,2016-07-11,14,90
4622,2016-07-11,15,90
4623,2016-07-11,16,90
4624,2016-07-11,17,90
4625,2016-07-11,18,90
4626,2016-07-11,19,90
4627,2016-07-11,20,90
4628,2016-07-11,21,90
4629,2016-07-11,22,90
4630,2016-07-11,23,90
4631,2016-07-11,24,90
4632,2016-07-12,1,89
4633,2016-07-12,2,89
4634,2016-07-12,3,89
4635,2016-07-12,4,89
4636,2016-07-12,5,89
4637,2016-07-12,6,89
4638,2016-07-12,7,89
4639,2016-07-12,8,89
4640,2016-07-12,9,89
4641,2016-07-12,10,89
4642,2016-07-12,11,89
4643,2016-07-12,12,89
4644,2016-07-12,13,89
4645,2016-07-12,14,89
4646,2016-07-12,15,89
4647,2016-07-12,16,89
4648,2016-07-12,17,89
4649,2016-07-12,18,89
4650,2016-07-12,19,89
4651,2016-07-12,20,89
4652,2016-07-12,21,89
4653,2016-07-12,22,89
4654,2016-07-12,23,89
4655,2016-07-12,24,89
4656,2016-07-13,1,91
4657,2016-07-13,2,91
4658,2016-07-13,3,91
4659,2016-07-13,4,91
4660,2016-07-13,5,91
4661,2016-07-13,6,91
4662,2016-07-13,7,91
4663,2016-07-13,8,91
4664,2016-07-13,9,91
4665,2016-07-13,10,91
4666,2016-07-13,11,91
4667,2016-07-13,12,91
4668,2016-07-13,13,91
4669,2016-07-13,14,91
4670,2016-07-13,15,91
4671,2016-07-13,16,91
4672,2016-07-13,17,91
4673,2016-07-13,18,91
4674,2016-07-13,19,91
4675,2016-07-13,20,91
4676,2016-07-13,21,91
4677,2016-07-13,22,91
4678,2016-07-13,23,91
4679,2016-07-13,24,91
4680,2016-07-14,1,89
4681,2016-07-14,2,89
4682,2016-07-14,3,89
4683,2016-07-14,4,89
4684,2016-07-14,5,89
4685,2016-07-14,6,89
4686,2016-07-14,7,89
4687,2016-07-14,8,89
4688,2016-07-14,9,89
4689,2016-07-14,10,89
4690,2016-07-14,11,89
4691,2016-07-14,12,89
4692,2016-07-14,13,89
4693,2016-07-14,14,89
4694,2016-07-14,15,89
4695,2016-07-14,16,89
4696,2016-07-14,17,89
4697,2016-07-14,18,89
4698,2016-07-14,19,89
4699,2016-07-14,20,89
4700,2016-07-14,21,89
4701,2016-07-14,22,89
4702,2016-07-14,23,89
4703,2016-07-14,24,89
4704,2016-07-15,1,90
4705,2016-07-15,2,90
4706,2016-07-15,3,90
4707,2016-07-15,4,90
4708,2016-07-15,5,90
4709,2016-07-15,6,90
4710,2016-07-15,7,90
4711,2016-07-15,8,90
4712,2016-07-15,9,90
4713,2016-07-15,10,90
4714,2016-07-15,11,90
4715,2016-07-15,12,90
4716,2016-07-15,13,90
4717,2016-07-15,14,90
4718,2016-07-15,15,90
4719,2016-07-15,16,90
4720,2016-07-15,17,90
4721,2016-07-15,18,90
4722,2016-07-15,19,90
4723,2016-07-15,20,90
4724,2016-07-15,21,90
4725,2016-07-15,22,90
4726,2016-07-15,23,90
4727,2016-07-15,24,90
4728,2016-07-16,1,88
4729,2016-07-16,2,88
4730,2016-07-16,3,88
4731,2016-07-16,4,88
4732,2016-07-16,5,88
4733,2016-07-16,6,88
4734,2016-07-16,7,88
4735,2016-07-16,8,88
4736,2016-07-16,9,88
4737,2016-07-16,10,88
4738,2016-07-16,11,88
4739,2016-07-16,12,88
4740,2016-07-16,13,88
4741,2016-07-16,14,88
4742,2016-07-16,15,88
4743,2016-07-16,16,88
4744,2016-07-16,17,88
4745,2016-07-16,18,88
4746,2016-07-16,19,88
4747,2016-07-16,20,88
4748,2016-07-16,21,88
4749,2016-07-16,22,88
4750,2016-07-16,23,88
4751,2016-07-16,24,88
4752,2016-07-17,1,88
4753,2016-07-17,2,88
4754,2016-07-17,3,88
4755,2016-07-17,4,88
4756,2016-07-17,5,88
4757,2016-07-17,6,88
4758,2016-07-17,7,88
4759,2016-07-17,8,88
4760,2016-07-17,9,88
4761,2016-07-17,10,88
4762,2016-07-17,11,88
4763,2016-07-17,12,88
4764,2016-07-17,13,88
4765,2016-07-17,14,88
4766,2016-07-17,15,88
4767,2016-07-17,16,88
4768,2016-07-17,17,88
4769,2016-07-17,18,88
4770,2016-07-17,19,88
4771,2016-07-17,20,88
4772,2016-07-17,21,88
4773,2016-07-17,22,88
4774,2016-07-17,23,88
4775,2016-07-17,24,88
4776,2016-07-18,1,89
4777,2016-07-18,2,89
4778,2016-07-18,3,89
4779,2016-07-18,4,89
4780,2016-07-18,5,89
4781,2016-07-18,6,89
4782,2016-07-18,7,89
4783,2016-07-18,8,89
4784,2016-07-18,9,89
4785,2016-07-18,10,89
4786,2016-07-18,11,89
4787,2016-07-18,12,89
4788,2016-07-18,13,89
4789,2016-07-18,14,89
4790,2016-07-18,15,89
4791,2016-07-18,16,89
4792,2016-07-18,17,89
4793,2016-07-18,18,89
4794,2016-07-18,19,89
4795,2016-07-18,20,89
4796,2016-07-18,21,89
4797,2016-07-18,22,89
4798,2016-07-18,23,89
4799,2016-07-18,24,89
4800,2016-07-19,1,89
4801,2016-07-19,2,89
4802,2016-07-19,3,89
4803,2016-07-19,4,89
4804,2016-07-19,5,89
4805,2016-07-19,6,89
4806,2016-07-19,7,89
4807,2016-07-19,8,89
4808,2016-07-19,9,89
4809,2016-07-19,10,89
4810,2016-07-19,11,89
4811,2016-07-19,12,89
4812,2016-07-19,13,89
4813,2016-07-19,14,89
4814,2016-07-19,15,89
4815,2016-07-19,16,89
4816,2016-07-19,17,89
4817,2016-07-19,18,89
4818,2016-07-19,19,89
4819,2016-07-19,20,89
4820,2016-07-19,21,89
4821,2016-07-19,22,89
4822,2016-07-19,23,89
4823,2016-07-19,24,89
4824,2016-07-20,1,89
4825,2016-07-20,2,89
4826,2016-07-20,3,89
4827,2016-07-20,4,89
4828,2016-07-20,5,89
4829,2016-07-20,6,89
4830,2016-07-20,7,89
4831,2016-07-20,8,89
4832,2016-07-20,9,89
4833,2016-07-20,10,89
4834,2016-07-20,11,89
4835,2016-07-20,12,89
4836,2016-07-20,13,89
4837,2016-07-20,14,89
4838,2016-07-20,15,89
4839,2016-07-20,16,89
4840,2016-07-20,17,89
4841,2016-07-20,18,89
4842,2016-07-20,19,89
4843,2016-07-20,20,89
4844,2016-07-20,21,89
4845,2016-07-20,22,89
4846,2016-07-20,23,89
4847,2016-07-20,24,89
4848,2016-07-21,1,89
4849,2016-07-21,2,89
4850,2016-07-21,3,89
4851,2016-07-21,4,89
4852,2016-07-21,5,89
4853,2016-07-21,6,89
4854,2016-07-21,7,89
4855,2016-07-21,8,89
4856,2016-07-21,9,89
4857,2016-07-21,10,89
4858,2016-07-21,11,89
4859,2016-07-21,12,89
4860,2016-07-21,13,89
4861,2016-07-21,14,89
4862,2016-07-21,15,89
4863,2016-07-21,16,89
4864,2016-07-21,17,89
4865,2016-07-21,18,89
4866,2016-07-21,19,89
4867,2016-07-21,20,89
4868,2016-07-21,21,89
4869,2016-07-21,22,89
4870,2016-07-21,23,89
4871,2016-07-21,24,89
4872,2016-07-22,1,89
4873,2016-07-22,2,89
4874,2016-07-22,3,89
4875,2016-07-22,4,89
4876,2016-07-22,5,89
4877,2016-07-22,6,89
4878,2016-07-22,7,89
4879,2016-07-22,8,89
4880,2016-07-22,9,89
4881,2016-07-22,10,89
4882,2016-07-22,11,89
4883,2016-07-22,12,89
4884,2016-07-22,13,89
4885,2016-07-22,14,89
4886,2016-07-22,15,89
4887,2016-07-22,16,89
4888,2016-07-22,17,89
4889,2016-07-22,18,89
4890,2016-07-22,19,89
4891,2016-07-22,20,89
4892,2016-07-22,21,89
4893,2016-07-22,22,89
4894,2016-07-22,23,89
4895,2016-07-22,24,89
4896,2016-07-23,1,90
4897,2016-07-23,2,90
4898,2016-07-23,3,90
4899,2016-07-23,4,90
4900,2016-07-23,5,90
4901,2016-07-23,6,90
4902,2016-07-23,7,90
4903,2016-07-23,8,90
4904,2016-07-23,9,90
4905,2016-07-23,10,90
4906,2016-07-23,11,90
4907,2016-07-23,12,90
4908,2016-07-23,13,90
4909,2016-07-23,14,90
4910,2016-07-23,15,90
4911,2016-07-23,16,90
4912,2016-07-23,17,90
4913,2016-07-23,18,90
4914,2016-07-23,19,90
4915,2016-07-23,20,90
4916,2016-07-23,21,90
4917,2016-07-23,22,90
4918,2016-07-23,23,90
4919,2016-07-23,24,90
4920,2016-07-24,1,90
4921,2016-07-24,2,90
4922,2016-07-24,3,90
4923,2016-07-24,4,90
4924,2016-07-24,5,90
4925,2016-07-24,6,90
4926,2016-07-24,7,90
4927,2016-07-24,8,90
4928,2016-07-24,9,90
4929,2016-07-24,10,90
4930,2016-07-24,11,90
4931,2016-07-24,12,90
4932,2016-07-24,13,90
4933,2016-07-24,14,90
4934,2016-07-24,15,90
4935,2016-07-24,16,90
4936,2016-07-24,17,90
4937,2016-07-24,18,90
4938,2016-07-24,19,90
4939,2016-07-24,20,90
4940,2016-07-24,21,90
4941,2016-07-24,22,90
4942,2016-07-24,23,90
4943,2016-07-24,24,90
4944,2016-07-25,1,89
4945,2016-07-25,2,89
4946,2016-07-25,3,89
4947,2016-07-25,4,89
4948,2016-07-25,5,89
4949,2016-07-25,6,89
4950,2016-07-25,7,89
4951,2016-07-25,8,89
4952,2016-07-25,9,89
4953,2016-07-25,10,89
4954,2016-07-25,11,89
4955,2016-07-25,12,89
4956,2016-07-25,13,89
4957,2016-07-25,14,89
4958,2016-07-25,15,89
4959,2016-07-25,16,89
4960,2016-07-25,17,89
4961,2016-07-25,18,89
4962,2016-07-25,19,89
4963,2016-07-25,20,89
4964,2016-07-25,21,89
4965,2016-07-25,22,89
4966,2016-07-25,23,89
4967,2016-07-25,24,89
4968,2016-07-26,1,84
4969,2016-07-26,2,84
4970,2016-07-26,3,84
4971,2016-07-26,4,84
4972,2016-07-26,5,84
4973,2016-07-26,6,84
4974,2016-07-26,7,84
4975,2016-07-26,8,84
4976,2016-07-26,9,84
4977,2016-07-26,10,84
4978,2016-07-26,11,84
4979,2016-07-26,12,84
4980,2016-07-26,13,84
4981,2016-07-26,14,84
4982,2016-07-26,15,84
4983,2016-07-26,16,84
4984,2016-07-26,17,84
4985,2016-07-26,18,84
4986,2016-07-26,19,84
4987,2016-07-26,20,84
4988,2016-07-26,21,84
4989,2016-07-26,22,84
4990,2016-07-26,23,84
4991,2016-07-26,24,84
4992,2016-07-27,1,83
4993,2016-07-27,2,83
4994,2016-07-27,3,83
4995,2016-07-27,4,83
4996,2016-07-27,5,83
4997,2016-07-27,6,83
4998,2016-07-27,7,83
4999,2016-07-27,8,83
5000,2016-07-27,9,83
5001,2016-07-27,10,83
5002,2016-07-27,11,83
5003,2016-07-27,12,83
5004,2016-07-27,13,83
5005,2016-07-27,14,83
5006,2016-07-27,15,83
5007,2016-07-27,16,83
5008,2016-07-27,17,83
5009,2016-07-27,18,83
5010,2016-07-27,19,83
5011,2016-07-27,20,83
5012,2016-07-27,21,83
5013,2016-07-27,22,83
5014,2016-07-27,23,83
5015,2016-07-27,24,83
5016,2016-07-28,1,86
5017,2016-07-28,2,86
5018,2016-07-28,3,86
5019,2016-07-28,4,86
5020,2016-07-28,5,86
5021,2016-07-28,6,86
5022,2016-07-28,7,86
5023,2016-07-28,8,86
5024,2016-07-28,9,86
5025,2016-07-28,10,86
5026,2016-07-28,11,86
5027,2016-07-28,12,86
5028,2016-07-28,13,86
5029,2016-07-28,14,86
5030,2016-07-28,15,86
5031,2016-07-28,16,86
5032,2016-07-28,17,86
5033,2016-07-28,18,86
5034,2016-07-28,19,86
5035,2016-07-28,20,86
5036,2016-07-28,21,86
5037,2016-07-28,22,86
5038,2016-07-28,23,86
5039,2016-07-28,24,86
5040,2016-07-29,1,85
5041,2016-07-29,2,85
5042,2016-07-29,3,85
5043,2016-07-29,4,85
5044,2016-07-29,5,85
5045,2016-07-29,6,85
5046,2016-07-29,7,85
5047,2016-07-29,8,85
5048,2016-07-29,9,85
5049,2016-07-29,10,85
5050,2016-07-29,11,85
5051,2016-07-29,12,85
5052,2016-07-29,13,85
5053,2016-07-29,14,85
5054,2016-07-29,15,85
5055,2016-07-29,16,85
5056,2016-07-29,17,85
5057,2016-07-29,18,85
5058,2016-07-29,19,85
5059,2016-07-29,20,85
5060,2016-07-29,21,85
5061,2016-07-29,22,85
5062,2016-07-29,23,85
5063,2016-07-29,24,85
5064,2016-07-30,1,87
5065,2016-07-30,2,87
5066,2016-07-30,3,87
5067,2016-07-30,4,87
5068,2016-07-30,5,87
5069,2016-07-30,6,87
5070,2016-07-30,7,87
5071,2016-07-30,8,87
5072,2016-07-30,9,87
5073,2016-07-30,10,87
5074,2016-07-30,11,87
5075,2016-07-30,12,87
5076,2016-07-30,13,87
5077,2016-07-30,14,87
5078,2016-07-30,15,87
5079,2016-07-30,16,87
5080,2016-07-30,17,87
5081,2016-07-30,18,87
5082,2016-07-30,19,87
5083,2016-07-30,20,87
5084,2016-07-30,21,87
5085,2016-07-30,22,87
5086,2016-07-30,23,87
5087,2016-07-30,24,87
5088,2016-07-31,1,88
5089,2016-07-31,2,88
5090,2016-07-31,3,88
5091,2016-07-31,4,88
5092,2016-07-31,5,88
5093,2016-07-31,6,88
5094,2016-07-31,7,88
5095,2016-07-31,8,88
5096,2016-07-31,9,88
5097,2016-07-31,10,88
5098,2016-07-31,11,88
5099,2016-07-31,12,88
5100,2016-07-31,13,88
5101,2016-07-31,14,88
5102,2016-07-31,15,88
5103,2016-07-31,16,88
5104,2016-07-31,17,88
5105,2016-07-31,18,88
5106,2016-07-31,19,88
5107,2016-07-31,20,88
5108,2016-07-31,21,88
5109,2016-07-31,22,88
5110,2016-07-31,23,88
5111,2016-07-31,24,88
5112,2016-08-01,1,87
5113,2016-08-01,2,87
5114,2016-08-01,3,87
5115,2016-08-01,4,87
5116,2016-08-01,5,87
5117,2016-08-01,6,87
5118,2016-08-01,7,87
5119,2016-08-01,8,87
5120,2016-08-01,9,87
5121,2016-08-01,10,87
5122,2016-08-01,11,87
5123,2016-08-01,12,87
5124,2016-08-01,13,87
5125,2016-08-01,14,87
5126,2016-08-01,15,87
5127,2016-08-01,16,87
5128,2016-08-01,17,87
5129,2016-08-01,18,87
5130,2016-08-01,19,87
5131,2016-08-01,20,87
5132,2016-08-01,21,87
5133,2016-08-01,22,87
5134,2016-08-01,23,87
5135,2016-08-01,24,87
5136,2016-08-02,1,87
5137,2016-08-02,2,87
5138,2016-08-02,3,87
5139,2016-08-02,4,87
5140,2016-08-02,5,87
5141,2016-08-02,6,87
5142,2016-08-02,7,87
5143,2016-08-02,8,87
5144,2016-08-02,9,87
5145,2016-08-02,10,87
5146,2016-08-02,11,87
5147,2016-08-02,12,87
5148,2016-08-02,13,87
5149,2016-08-02,14,87
5150,2016-08-02,15,87
5151,2016-08-02,16,87
5152,2016-08-02,17,87
5153,2016-08-02,18,87
5154,2016-08-02,19,87
5155,2016-08-02,20,87
5156,2016-08-02,21,87
5157,2016-08-02,22,87
5158,2016-08-02,23,87
5159,2016-08-02,24,87
5160,2016-08-03,1,88
5161,2016-08-03,2,88
5162,2016-08-03,3,88
5163,2016-08-03,4,88
5164,2016-08-03,5,88
5165,2016-08-03,6,88
5166,2016-08-03,7,88
5167,2016-08-03,8,88
5168,2016-08-03,9,88
5169,2016-08-03,10,88
5170,2016-08-03,11,88
5171,2016-08-03,12,88
5172,2016-08-03,13,88
5173,2016-08-03,14,88
5174,2016-08-03,15,88
5175,2016-08-03,16,88
5176,2016-08-03,17,88
5177,2016-08-03,18,88
5178,2016-08-03,19,88
5179,2016-08-03,20,88
5180,2016-08-03,21,88
5181,2016-08-03,22,88
5182,2016-08-03,23,88
5183,2016-08-03,24,88
5184,2016-08-04,1,88
5185,2016-08-04,2,88
5186,2016-08-04,3,88
5187,2016-08-04,4,88
5188,2016-08-04,5,88
5189,2016-08-04,6,88
5190,2016-08-04,7,88
5191,2016-08-04,8,88
5192,2016-08-04,9,88
5193,2016-08-04,10,88
5194,2016-08-04,11,88
5195,2016-08-04,12,88
5196,2016-08-04,13,88
5197,2016-08-04,14,88
5198,2016-08-04,15,88
5199,2016-08-04,16,88
5200,2016-08-04,17,88
5201,2016-08-04,18,88
5202,2016-08-04,19,88
5203,2016-08-04,20,88
5204,2016-08-04,21,88
5205,2016-08-04,22,88
5206,2016-08-04,23,88
5207,2016-08-04,24,88
5208,2016-08-05,1,89
5209,2016-08-05,2,89
5210,2016-08-05,3,89
5211,2016-08-05,4,89
5212,2016-08-05,5,89
5213,2016-08-05,6,89
5214,2016-08-05,7,89
5215,2016-08-05,8,89
5216,2016-08-05,9,89
5217,2016-08-05,10,89
5218,2016-08-05,11,89
5219,2016-08-05,12,89
5220,2016-08-05,13,89
5221,2016-08-05,14,89
5222,2016-08-05,15,89
5223,2016-08-05,16,89
5224,2016-08-05,17,89
5225,2016-08-05,18,89
5226,2016-08-05,19,89
5227,2016-08-05,20,89
5228,2016-08-05,21,89
5229,2016-08-05,22,89
5230,2016-08-05,23,89
5231,2016-08-05,24,89
5232,2016-08-06,1,89
5233,2016-08-06,2,89
5234,2016-08-06,3,89
5235,2016-08-06,4,89
5236,2016-08-06,5,89
5237,2016-08-06,6,89
5238,2016-08-06,7,89
5239,2016-08-06,8,89
5240,2016-08-06,9,89
5241,2016-08-06,10,89
5242,2016-08-06,11,89
5243,2016-08-06,12,89
5244,2016-08-06,13,89
5245,2016-08-06,14,89
5246,2016-08-06,15,89
5247,2016-08-06,16,89
5248,2016-08-06,17,89
5249,2016-08-06,18,89
5250,2016-08-06,19,89
5251,2016-08-06,20,89
5252,2016-08-06,21,89
5253,2016-08-06,22,89
5254,2016-08-06,23,89
5255,2016-08-06,24,89
5256,2016-08-07,1,89
5257,2016-08-07,2,89
5258,2016-08-07,3,89
5259,2016-08-07,4,89
5260,2016-08-07,5,89
5261,2016-08-07,6,89
5262,2016-08-07,7,89
5263,2016-08-07,8,89
5264,2016-08-07,9,89
5265,2016-08-07,10,89
5266,2016-08-07,11,89
5267,2016-08-07,12,89
5268,2016-08-07,13,89
5269,2016-08-07,14,89
5270,2016-08-07,15,89
5271,2016-08-07,16,89
5272,2016-08-07,17,89
5273,2016-08-07,18,89
5274,2016-08-07,19,89
5275,2016-08-07,20,89
5276,2016-08-07,21,89
5277,2016-08-07,22,89
5278,2016-08-07,23,89
5279,2016-08-07,24,89
5280,2016-08-08,1,89
5281,2016-08-08,2,89
5282,2016-08-08,3,89
5283,2016-08-08,4,89
5284,2016-08-08,5,89
5285,2016-08-08,6,89
5286,2016-08-08,7,89
5287,2016-08-08,8,89
5288,2016-08-08,9,89
5289,2016-08-08,10,89
5290,2016-08-08,11,89
5291,2016-08-08,12,89
5292,2016-08-08,13,89
5293,2016-08-08,14,89
5294,2016-08-08,15,89
5295,2016-08-08,16,89
5296,2016-08-08,17,89
5297,2016-08-08,18,89
5298,2016-08-08,19,89
5299,2016-08-08,20,89
5300,2016-08-08,21,89
5301,2016-08-08,22,89
5302,2016-08-08,23,89
5303,2016-08-08,24,89
5304,2016-08-09,1,91
5305,2016-08-09,2,91
5306,2016-08-09,3,91
5307,2016-08-09,4,91
5308,2016-08-09,5,91
5309,2016-08-09,6,91
5310,2016-08-09,7,91
5311,2016-08-09,8,91
5312,2016-08-09,9,91
5313,2016-08-09,10,91
5314,2016-08-09,11,91
5315,2016-08-09,12,91
5316,2016-08-09,13,91
5317,2016-08-09,14,91
5318,2016-08-09,15,91
5319,2016-08-09,16,91
5320,2016-08-09,17,91
5321,2016-08-09,18,91
5322,2016-08-09,19,91
5323,2016-08-09,20,91
5324,2016-08-09,21,91
5325,2016-08-09,22,91
5326,2016-08-09,23,91
5327,2016-08-09,24,91
5328,2016-08-10,1,92
5329,2016-08-10,2,92
5330,2016-08-10,3,92
5331,2016-08-10,4,92
5332,2016-08-10,5,92
5333,2016-08-10,6,92
5334,2016-08-10,7,92
5335,2016-08-10,8,92
5336,2016-08-10,9,92
5337,2016-08-10,10,92
5338,2016-08-10,11,92
5339,2016-08-10,12,92
5340,2016-08-10,13,92
5341,2016-08-10,14,92
5342,2016-08-10,15,92
5343,2016-08-10,16,92
5344,2016-08-10,17,92
5345,2016-08-10,18,92
5346,2016-08-10,19,92
5347,2016-08-10,20,92
5348,2016-08-10,21,92
5349,2016-08-10,22,92
5350,2016-08-10,23,92
5351,2016-08-10,24,92
5352,2016-08-11,1,90
5353,2016-08-11,2,90
5354,2016-08-11,3,90
5355,2016-08-11,4,90
5356,2016-08-11,5,90
5357,2016-08-11,6,90
5358,2016-08-11,7,90
5359,2016-08-11,8,90
5360,2016-08-11,9,90
5361,2016-08-11,10,90
5362,2016-08-11,11,90
5363,2016-08-11,12,90
5364,2016-08-11,13,90
5365,2016-08-11,14,90
5366,2016-08-11,15,90
5367,2016-08-11,16,90
5368,2016-08-11,17,90
5369,2016-08-11,18,90
5370,2016-08-11,19,90
5371,2016-08-11,20,90
5372,2016-08-11,21,90
5373,2016-08-11,22,90
5374,2016-08-11,23,90
5375,2016-08-11,24,90
5376,2016-08-12,1,92
5377,2016-08-12,2,92
5378,2016-08-12,3,92
5379,2016-08-12,4,92
5380,2016-08-12,5,92
5381,2016-08-12,6,92
5382,2016-08-12,7,92
5383,2016-08-12,8,92
5384,2016-08-12,9,92
5385,2016-08-12,10,92
5386,2016-08-12,11,92
5387,2016-08-12,12,92
5388,2016-08-12,13,92
5389,2016-08-12,14,92
5390,2016-08-12,15,92
5391,2016-08-12,16,92
5392,2016-08-12,17,92
5393,2016-08-12,18,92
5394,2016-08-12,19,92
5395,2016-08-12,20,92
5396,2016-08-12,21,92
5397,2016-08-12,22,92
5398,2016-08-12,23,92
5399,2016-08-12,24,92
5400,2016-08-13,1,87
5401,2016-08-13,2,87
5402,2016-08-13,3,87
5403,2016-08-13,4,87
5404,2016-08-13,5,87
5405,2016-08-13,6,87
5406,2016-08-13,7,87
5407,2016-08-13,8,87
5408,2016-08-13,9,87
5409,2016-08-13,10,87
5410,2016-08-13,11,87
5411,2016-08-13,12,87
5412,2016-08-13,13,87
5413,2016-08-13,14,87
5414,2016-08-13,15,87
5415,2016-08-13,16,87
5416,2016-08-13,17,87
5417,2016-08-13,18,87
5418,2016-08-13,19,87
5419,2016-08-13,20,87
5420,2016-08-13,21,87
5421,2016-08-13,22,87
5422,2016-08-13,23,87
5423,2016-08-13,24,87
5424,2016-08-14,1,78
5425,2016-08-14,2,78
5426,2016-08-14,3,78
5427,2016-08-14,4,78
5428,2016-08-14,5,78
5429,2016-08-14,6,78
5430,2016-08-14,7,78
5431,2016-08-14,8,78
5432,2016-08-14,9,78
5433,2016-08-14,10,78
5434,2016-08-14,11,78
5435,2016-08-14,12,78
5436,2016-08-14,13,78
5437,2016-08-14,14,78
5438,2016-08-14,15,78
5439,2016-08-14,16,78
